0.0;[0, 70.619.485[
6.0;[0, 70.619.485[
87.0;[0, 70.619.485[
99.8;[0, 70.619.485[
105.0;[0, 70.619.485[
110.0;[0, 70.619.485[
161.0;[0, 70.619.485[
220.0;[0, 70.619.485[
227.0;[0, 70.619.485[
315.0;[0, 70.619.485[
341.0;[0, 70.619.485[
343.0;[0, 70.619.485[
350.0;[0, 70.619.485[
359.0;[0, 70.619.485[
364.0;[0, 70.619.485[
367.0;[0, 70.619.485[
380.0;[0, 70.619.485[
395.0;[0, 70.619.485[
400.0;[0, 70.619.485[
402.0;[0, 70.619.485[
403.0;[0, 70.619.485[
420.0;[0, 70.619.485[
423.0;[0, 70.619.485[
428.0;[0, 70.619.485[
430.0;[0, 70.619.485[
432.0;[0, 70.619.485[
434.0;[0, 70.619.485[
438.0;[0, 70.619.485[
439.0;[0, 70.619.485[
444.0;[0, 70.619.485[
450.0;[0, 70.619.485[
452.5;[0, 70.619.485[
454.0;[0, 70.619.485[
456.0;[0, 70.619.485[
458.0;[0, 70.619.485[
459.0;[0, 70.619.485[
470.5;[0, 70.619.485[
476.0;[0, 70.619.485[
479.0;[0, 70.619.485[
480.9;[0, 70.619.485[
482.0;[0, 70.619.485[
484.0;[0, 70.619.485[
492.0;[0, 70.619.485[
500.0;[0, 70.619.485[
520.0;[0, 70.619.485[
527.5;[0, 70.619.485[
530.8;[0, 70.619.485[
531.0;[0, 70.619.485[
533.0;[0, 70.619.485[
540.0;[0, 70.619.485[
550.0;[0, 70.619.485[
552.0;[0, 70.619.485[
553.4;[0, 70.619.485[
554.4;[0, 70.619.485[
558.5;[0, 70.619.485[
561.0;[0, 70.619.485[
562.0;[0, 70.619.485[
568.0;[0, 70.619.485[
570.0;[0, 70.619.485[
575.0;[0, 70.619.485[
577.0;[0, 70.619.485[
577.5;[0, 70.619.485[
579.0;[0, 70.619.485[
580.0;[0, 70.619.485[
581.7;[0, 70.619.485[
582.0;[0, 70.619.485[
582.1;[0, 70.619.485[
590.0;[0, 70.619.485[
591.0;[0, 70.619.485[
592.0;[0, 70.619.485[
593.0;[0, 70.619.485[
598.5;[0, 70.619.485[
602.0;[0, 70.619.485[
605.0;[0, 70.619.485[
606.0;[0, 70.619.485[
611.0;[0, 70.619.485[
614.0;[0, 70.619.485[
616.0;[0, 70.619.485[
619.0;[0, 70.619.485[
620.0;[0, 70.619.485[
621.0;[0, 70.619.485[
622.0;[0, 70.619.485[
624.0;[0, 70.619.485[
626.0;[0, 70.619.485[
630.0;[0, 70.619.485[
633.0;[0, 70.619.485[
642.9;[0, 70.619.485[
644.0;[0, 70.619.485[
645.0;[0, 70.619.485[
646.0;[0, 70.619.485[
650.0;[0, 70.619.485[
652.0;[0, 70.619.485[
662.4;[0, 70.619.485[
663.0;[0, 70.619.485[
665.0;[0, 70.619.485[
670.0;[0, 70.619.485[
674.0;[0, 70.619.485[
676.5;[0, 70.619.485[
678.0;[0, 70.619.485[
679.0;[0, 70.619.485[
680.0;[0, 70.619.485[
682.0;[0, 70.619.485[
686.0;[0, 70.619.485[
691.0;[0, 70.619.485[
693.9;[0, 70.619.485[
695.0;[0, 70.619.485[
696.0;[0, 70.619.485[
699.0;[0, 70.619.485[
700.0;[0, 70.619.485[
701.0;[0, 70.619.485[
704.0;[0, 70.619.485[
706.0;[0, 70.619.485[
710.0;[0, 70.619.485[
712.0;[0, 70.619.485[
718.0;[0, 70.619.485[
720.0;[0, 70.619.485[
723.0;[0, 70.619.485[
724.0;[0, 70.619.485[
725.0;[0, 70.619.485[
728.0;[0, 70.619.485[
729.0;[0, 70.619.485[
730.0;[0, 70.619.485[
734.0;[0, 70.619.485[
735.0;[0, 70.619.485[
738.5;[0, 70.619.485[
746.0;[0, 70.619.485[
746.5;[0, 70.619.485[
747.0;[0, 70.619.485[
750.0;[0, 70.619.485[
753.0;[0, 70.619.485[
754.0;[0, 70.619.485[
755.0;[0, 70.619.485[
755.4;[0, 70.619.485[
758.0;[0, 70.619.485[
759.0;[0, 70.619.485[
760.0;[0, 70.619.485[
761.0;[0, 70.619.485[
765.0;[0, 70.619.485[
770.0;[0, 70.619.485[
775.0;[0, 70.619.485[
775.1;[0, 70.619.485[
776.0;[0, 70.619.485[
780.0;[0, 70.619.485[
787.0;[0, 70.619.485[
790.0;[0, 70.619.485[
790.6;[0, 70.619.485[
791.0;[0, 70.619.485[
797.0;[0, 70.619.485[
798.0;[0, 70.619.485[
800.0;[0, 70.619.485[
802.5;[0, 70.619.485[
804.0;[0, 70.619.485[
806.0;[0, 70.619.485[
810.0;[0, 70.619.485[
813.0;[0, 70.619.485[
814.0;[0, 70.619.485[
818.0;[0, 70.619.485[
822.0;[0, 70.619.485[
825.0;[0, 70.619.485[
826.0;[0, 70.619.485[
830.5;[0, 70.619.485[
832.0;[0, 70.619.485[
837.9;[0, 70.619.485[
840.0;[0, 70.619.485[
842.0;[0, 70.619.485[
845.0;[0, 70.619.485[
846.0;[0, 70.619.485[
850.0;[0, 70.619.485[
852.0;[0, 70.619.485[
856.0;[0, 70.619.485[
857.8;[0, 70.619.485[
858.0;[0, 70.619.485[
858.5;[0, 70.619.485[
860.0;[0, 70.619.485[
862.0;[0, 70.619.485[
866.0;[0, 70.619.485[
868.0;[0, 70.619.485[
870.0;[0, 70.619.485[
870.2;[0, 70.619.485[
872.0;[0, 70.619.485[
874.0;[0, 70.619.485[
876.0;[0, 70.619.485[
878.0;[0, 70.619.485[
879.0;[0, 70.619.485[
880.0;[0, 70.619.485[
882.0;[0, 70.619.485[
884.1;[0, 70.619.485[
886.0;[0, 70.619.485[
888.0;[0, 70.619.485[
893.5;[0, 70.619.485[
894.0;[0, 70.619.485[
894.6;[0, 70.619.485[
895.0;[0, 70.619.485[
896.0;[0, 70.619.485[
897.0;[0, 70.619.485[
900.0;[0, 70.619.485[
902.0;[0, 70.619.485[
904.0;[0, 70.619.485[
905.0;[0, 70.619.485[
905.5;[0, 70.619.485[
906.0;[0, 70.619.485[
907.0;[0, 70.619.485[
908.0;[0, 70.619.485[
910.0;[0, 70.619.485[
912.0;[0, 70.619.485[
915.0;[0, 70.619.485[
916.0;[0, 70.619.485[
916.3;[0, 70.619.485[
920.0;[0, 70.619.485[
923.0;[0, 70.619.485[
924.0;[0, 70.619.485[
928.0;[0, 70.619.485[
931.0;[0, 70.619.485[
935.0;[0, 70.619.485[
936.0;[0, 70.619.485[
937.0;[0, 70.619.485[
940.0;[0, 70.619.485[
941.0;[0, 70.619.485[
944.0;[0, 70.619.485[
945.0;[0, 70.619.485[
946.0;[0, 70.619.485[
947.1;[0, 70.619.485[
948.2;[0, 70.619.485[
950.0;[0, 70.619.485[
952.0;[0, 70.619.485[
953.0;[0, 70.619.485[
954.0;[0, 70.619.485[
957.0;[0, 70.619.485[
958.0;[0, 70.619.485[
960.0;[0, 70.619.485[
961.0;[0, 70.619.485[
962.1;[0, 70.619.485[
964.0;[0, 70.619.485[
965.0;[0, 70.619.485[
966.0;[0, 70.619.485[
968.0;[0, 70.619.485[
969.0;[0, 70.619.485[
971.0;[0, 70.619.485[
973.0;[0, 70.619.485[
973.5;[0, 70.619.485[
975.0;[0, 70.619.485[
980.0;[0, 70.619.485[
980.8;[0, 70.619.485[
982.0;[0, 70.619.485[
984.0;[0, 70.619.485[
985.0;[0, 70.619.485[
988.0;[0, 70.619.485[
988.9;[0, 70.619.485[
990.0;[0, 70.619.485[
991.0;[0, 70.619.485[
993.0;[0, 70.619.485[
995.0;[0, 70.619.485[
996.0;[0, 70.619.485[
998.0;[0, 70.619.485[
999.0;[0, 70.619.485[
1000.0;[0, 70.619.485[
1001.5;[0, 70.619.485[
1002.0;[0, 70.619.485[
1002.5;[0, 70.619.485[
1003.0;[0, 70.619.485[
1003.8;[0, 70.619.485[
1004.3;[0, 70.619.485[
1008.0;[0, 70.619.485[
1010.0;[0, 70.619.485[
1012.0;[0, 70.619.485[
1013.0;[0, 70.619.485[
1015.0;[0, 70.619.485[
1018.0;[0, 70.619.485[
1020.0;[0, 70.619.485[
1021.0;[0, 70.619.485[
1023.0;[0, 70.619.485[
1025.0;[0, 70.619.485[
1026.0;[0, 70.619.485[
1027.0;[0, 70.619.485[
1028.0;[0, 70.619.485[
1030.0;[0, 70.619.485[
1031.0;[0, 70.619.485[
1033.0;[0, 70.619.485[
1034.0;[0, 70.619.485[
1035.0;[0, 70.619.485[
1040.0;[0, 70.619.485[
1042.0;[0, 70.619.485[
1050.0;[0, 70.619.485[
1052.0;[0, 70.619.485[
1053.0;[0, 70.619.485[
1054.0;[0, 70.619.485[
1054.5;[0, 70.619.485[
1055.0;[0, 70.619.485[
1056.0;[0, 70.619.485[
1061.0;[0, 70.619.485[
1061.5;[0, 70.619.485[
1061.6;[0, 70.619.485[
1062.0;[0, 70.619.485[
1063.0;[0, 70.619.485[
1066.0;[0, 70.619.485[
1068.0;[0, 70.619.485[
1073.0;[0, 70.619.485[
1077.0;[0, 70.619.485[
1077.2;[0, 70.619.485[
1080.0;[0, 70.619.485[
1081.0;[0, 70.619.485[
1084.5;[0, 70.619.485[
1085.0;[0, 70.619.485[
1087.0;[0, 70.619.485[
1089.0;[0, 70.619.485[
1090.0;[0, 70.619.485[
1092.0;[0, 70.619.485[
1095.0;[0, 70.619.485[
1097.0;[0, 70.619.485[
1098.7;[0, 70.619.485[
1099.0;[0, 70.619.485[
1100.0;[0, 70.619.485[
1102.0;[0, 70.619.485[
1102.5;[0, 70.619.485[
1104.0;[0, 70.619.485[
1107.0;[0, 70.619.485[
1108.0;[0, 70.619.485[
1108.8;[0, 70.619.485[
1110.0;[0, 70.619.485[
1111.0;[0, 70.619.485[
1112.0;[0, 70.619.485[
1115.0;[0, 70.619.485[
1117.0;[0, 70.619.485[
1120.0;[0, 70.619.485[
1122.0;[0, 70.619.485[
1124.0;[0, 70.619.485[
1128.0;[0, 70.619.485[
1130.0;[0, 70.619.485[
1131.5;[0, 70.619.485[
1133.0;[0, 70.619.485[
1134.0;[0, 70.619.485[
1135.0;[0, 70.619.485[
1140.0;[0, 70.619.485[
1141.0;[0, 70.619.485[
1142.0;[0, 70.619.485[
1143.0;[0, 70.619.485[
1144.0;[0, 70.619.485[
1145.0;[0, 70.619.485[
1148.0;[0, 70.619.485[
1150.0;[0, 70.619.485[
1154.0;[0, 70.619.485[
1155.0;[0, 70.619.485[
1156.0;[0, 70.619.485[
1158.0;[0, 70.619.485[
1159.0;[0, 70.619.485[
1160.0;[0, 70.619.485[
1163.4;[0, 70.619.485[
1164.0;[0, 70.619.485[
1164.2;[0, 70.619.485[
1165.0;[0, 70.619.485[
1166.0;[0, 70.619.485[
1168.0;[0, 70.619.485[
1169.0;[0, 70.619.485[
1170.0;[0, 70.619.485[
1174.0;[0, 70.619.485[
1175.0;[0, 70.619.485[
1180.0;[0, 70.619.485[
1182.0;[0, 70.619.485[
1184.0;[0, 70.619.485[
1185.0;[0, 70.619.485[
1186.0;[0, 70.619.485[
1189.5;[0, 70.619.485[
1190.0;[0, 70.619.485[
1190.7;[0, 70.619.485[
1191.0;[0, 70.619.485[
1194.0;[0, 70.619.485[
1197.0;[0, 70.619.485[
1198.3;[0, 70.619.485[
1199.0;[0, 70.619.485[
1200.0;[0, 70.619.485[
1201.0;[0, 70.619.485[
1202.0;[0, 70.619.485[
1204.0;[0, 70.619.485[
1205.0;[0, 70.619.485[
1207.5;[0, 70.619.485[
1208.0;[0, 70.619.485[
1210.0;[0, 70.619.485[
1211.0;[0, 70.619.485[
1212.0;[0, 70.619.485[
1215.0;[0, 70.619.485[
1215.9;[0, 70.619.485[
1216.0;[0, 70.619.485[
1217.0;[0, 70.619.485[
1220.0;[0, 70.619.485[
1221.0;[0, 70.619.485[
1222.0;[0, 70.619.485[
1225.0;[0, 70.619.485[
1226.0;[0, 70.619.485[
1228.0;[0, 70.619.485[
1230.0;[0, 70.619.485[
1232.0;[0, 70.619.485[
1234.0;[0, 70.619.485[
1235.0;[0, 70.619.485[
1236.0;[0, 70.619.485[
1237.0;[0, 70.619.485[
1238.0;[0, 70.619.485[
1240.0;[0, 70.619.485[
1241.1;[0, 70.619.485[
1242.0;[0, 70.619.485[
1242.9;[0, 70.619.485[
1244.0;[0, 70.619.485[
1245.0;[0, 70.619.485[
1246.0;[0, 70.619.485[
1247.4;[0, 70.619.485[
1250.0;[0, 70.619.485[
1251.0;[0, 70.619.485[
1252.0;[0, 70.619.485[
1252.3;[0, 70.619.485[
1259.0;[0, 70.619.485[
1260.0;[0, 70.619.485[
1265.0;[0, 70.619.485[
1266.0;[0, 70.619.485[
1271.0;[0, 70.619.485[
1272.0;[0, 70.619.485[
1275.0;[0, 70.619.485[
1280.0;[0, 70.619.485[
1281.0;[0, 70.619.485[
1282.0;[0, 70.619.485[
1283.0;[0, 70.619.485[
1284.0;[0, 70.619.485[
1285.0;[0, 70.619.485[
1285.8;[0, 70.619.485[
1288.0;[0, 70.619.485[
1289.0;[0, 70.619.485[
1290.0;[0, 70.619.485[
1291.0;[0, 70.619.485[
1292.0;[0, 70.619.485[
1293.0;[0, 70.619.485[
1298.0;[0, 70.619.485[
1300.0;[0, 70.619.485[
1304.0;[0, 70.619.485[
1310.0;[0, 70.619.485[
