1.0;[1, 987[
2.0;[1, 987[
3.0;[1, 987[
4.0;[1, 987[
5.0;[1, 987[
6.0;[1, 987[
7.0;[1, 987[
8.0;[1, 987[
9.0;[1, 987[
10.0;[1, 987[
11.0;[1, 987[
12.0;[1, 987[
13.0;[1, 987[
14.0;[1, 987[
15.0;[1, 987[
16.0;[1, 987[
17.0;[1, 987[
18.0;[1, 987[
19.0;[1, 987[
20.0;[1, 987[
21.0;[1, 987[
22.0;[1, 987[
23.0;[1, 987[
24.0;[1, 987[
25.0;[1, 987[
26.0;[1, 987[
27.0;[1, 987[
28.0;[1, 987[
29.0;[1, 987[
30.0;[1, 987[
31.0;[1, 987[
32.0;[1, 987[
33.0;[1, 987[
34.0;[1, 987[
35.0;[1, 987[
36.0;[1, 987[
37.0;[1, 987[
38.0;[1, 987[
39.0;[1, 987[
40.0;[1, 987[
41.0;[1, 987[
42.0;[1, 987[
43.0;[1, 987[
44.0;[1, 987[
45.0;[1, 987[
46.0;[1, 987[
47.0;[1, 987[
48.0;[1, 987[
49.0;[1, 987[
50.0;[1, 987[
51.0;[1, 987[
52.0;[1, 987[
53.0;[1, 987[
54.0;[1, 987[
55.0;[1, 987[
56.0;[1, 987[
57.0;[1, 987[
58.0;[1, 987[
59.0;[1, 987[
60.0;[1, 987[
61.0;[1, 987[
62.0;[1, 987[
63.0;[1, 987[
64.0;[1, 987[
65.0;[1, 987[
66.0;[1, 987[
67.0;[1, 987[
68.0;[1, 987[
69.0;[1, 987[
70.0;[1, 987[
71.0;[1, 987[
72.0;[1, 987[
73.0;[1, 987[
74.0;[1, 987[
75.0;[1, 987[
76.0;[1, 987[
77.0;[1, 987[
78.0;[1, 987[
79.0;[1, 987[
81.0;[1, 987[
83.0;[1, 987[
84.0;[1, 987[
86.0;[1, 987[
87.0;[1, 987[
88.0;[1, 987[
90.0;[1, 987[
91.0;[1, 987[
92.0;[1, 987[
93.0;[1, 987[
95.0;[1, 987[
96.0;[1, 987[
97.0;[1, 987[
98.0;[1, 987[
99.0;[1, 987[
100.0;[1, 987[
101.0;[1, 987[
102.0;[1, 987[
103.0;[1, 987[
104.0;[1, 987[
105.0;[1, 987[
107.0;[1, 987[
109.0;[1, 987[
110.0;[1, 987[
111.0;[1, 987[
112.0;[1, 987[
113.0;[1, 987[
114.0;[1, 987[
115.0;[1, 987[
118.0;[1, 987[
119.0;[1, 987[
120.0;[1, 987[
125.0;[1, 987[
126.0;[1, 987[
128.0;[1, 987[
130.0;[1, 987[
131.0;[1, 987[
133.0;[1, 987[
136.0;[1, 987[
137.0;[1, 987[
141.0;[1, 987[
148.0;[1, 987[
150.0;[1, 987[
152.0;[1, 987[
153.0;[1, 987[
154.0;[1, 987[
162.0;[1, 987[
163.0;[1, 987[
168.0;[1, 987[
184.0;[1, 987[
188.0;[1, 987[
196.0;[1, 987[
198.0;[1, 987[
210.0;[1, 987[
212.0;[1, 987[
217.0;[1, 987[
223.0;[1, 987[
232.0;[1, 987[
235.0;[1, 987[
318.0;[1, 987[
337.0;[1, 987[
347.0;[1, 987[
402.0;[1, 987[
532.0;[1, 987[
579.0;[1, 987[
986.0;[1, 987[
