0.0;[0.0, 1198.93];[0.0, 2450.68];[0.0, 6644.0];*
6.0;[0.0, 1198.93];[0.0, 2450.68];[0.0, 6644.0];*
87.0;[0.0, 1198.93];[0.0, 2450.68];[0.0, 6644.0];*
99.8;[0.0, 1198.93];[0.0, 2450.68];[0.0, 6644.0];*
105.0;[0.0, 1198.93];[0.0, 2450.68];[0.0, 6644.0];*
110.0;[0.0, 1198.93];[0.0, 2450.68];[0.0, 6644.0];*
161.0;[0.0, 1198.93];[0.0, 2450.68];[0.0, 6644.0];*
220.0;[0.0, 1198.93];[0.0, 2450.68];[0.0, 6644.0];*
227.0;[0.0, 1198.93];[0.0, 2450.68];[0.0, 6644.0];*
299.25;[0.0, 1198.93];[0.0, 2450.68];[0.0, 6644.0];*
308.23;[0.0, 1198.93];[0.0, 2450.68];[0.0, 6644.0];*
315.0;[0.0, 1198.93];[0.0, 2450.68];[0.0, 6644.0];*
341.0;[0.0, 1198.93];[0.0, 2450.68];[0.0, 6644.0];*
343.0;[0.0, 1198.93];[0.0, 2450.68];[0.0, 6644.0];*
346.95;[0.0, 1198.93];[0.0, 2450.68];[0.0, 6644.0];*
350.0;[0.0, 1198.93];[0.0, 2450.68];[0.0, 6644.0];*
356.56;[0.0, 1198.93];[0.0, 2450.68];[0.0, 6644.0];*
359.0;[0.0, 1198.93];[0.0, 2450.68];[0.0, 6644.0];*
364.0;[0.0, 1198.93];[0.0, 2450.68];[0.0, 6644.0];*
367.0;[0.0, 1198.93];[0.0, 2450.68];[0.0, 6644.0];*
369.25;[0.0, 1198.93];[0.0, 2450.68];[0.0, 6644.0];*
380.0;[0.0, 1198.93];[0.0, 2450.68];[0.0, 6644.0];*
395.0;[0.0, 1198.93];[0.0, 2450.68];[0.0, 6644.0];*
400.0;[0.0, 1198.93];[0.0, 2450.68];[0.0, 6644.0];*
402.0;[0.0, 1198.93];[0.0, 2450.68];[0.0, 6644.0];*
403.0;[0.0, 1198.93];[0.0, 2450.68];[0.0, 6644.0];*
420.0;[0.0, 1198.93];[0.0, 2450.68];[0.0, 6644.0];*
423.0;[0.0, 1198.93];[0.0, 2450.68];[0.0, 6644.0];*
428.0;[0.0, 1198.93];[0.0, 2450.68];[0.0, 6644.0];*
430.0;[0.0, 1198.93];[0.0, 2450.68];[0.0, 6644.0];*
432.0;[0.0, 1198.93];[0.0, 2450.68];[0.0, 6644.0];*
434.0;[0.0, 1198.93];[0.0, 2450.68];[0.0, 6644.0];*
438.0;[0.0, 1198.93];[0.0, 2450.68];[0.0, 6644.0];*
439.0;[0.0, 1198.93];[0.0, 2450.68];[0.0, 6644.0];*
441.13;[0.0, 1198.93];[0.0, 2450.68];[0.0, 6644.0];*
444.0;[0.0, 1198.93];[0.0, 2450.68];[0.0, 6644.0];*
446.03;[0.0, 1198.93];[0.0, 2450.68];[0.0, 6644.0];*
450.0;[0.0, 1198.93];[0.0, 2450.68];[0.0, 6644.0];*
452.5;[0.0, 1198.93];[0.0, 2450.68];[0.0, 6644.0];*
452.75;[0.0, 1198.93];[0.0, 2450.68];[0.0, 6644.0];*
454.0;[0.0, 1198.93];[0.0, 2450.68];[0.0, 6644.0];*
456.0;[0.0, 1198.93];[0.0, 2450.68];[0.0, 6644.0];*
458.0;[0.0, 1198.93];[0.0, 2450.68];[0.0, 6644.0];*
459.0;[0.0, 1198.93];[0.0, 2450.68];[0.0, 6644.0];*
470.5;[0.0, 1198.93];[0.0, 2450.68];[0.0, 6644.0];*
473.55;[0.0, 1198.93];[0.0, 2450.68];[0.0, 6644.0];*
476.0;[0.0, 1198.93];[0.0, 2450.68];[0.0, 6644.0];*
479.0;[0.0, 1198.93];[0.0, 2450.68];[0.0, 6644.0];*
480.9;[0.0, 1198.93];[0.0, 2450.68];[0.0, 6644.0];*
482.0;[0.0, 1198.93];[0.0, 2450.68];[0.0, 6644.0];*
484.0;[0.0, 1198.93];[0.0, 2450.68];[0.0, 6644.0];*
490.63;[0.0, 1198.93];[0.0, 2450.68];[0.0, 6644.0];*
492.0;[0.0, 1198.93];[0.0, 2450.68];[0.0, 6644.0];*
495.33;[0.0, 1198.93];[0.0, 2450.68];[0.0, 6644.0];*
500.0;[0.0, 1198.93];[0.0, 2450.68];[0.0, 6644.0];*
501.25;[0.0, 1198.93];[0.0, 2450.68];[0.0, 6644.0];*
520.0;[0.0, 1198.93];[0.0, 2450.68];[0.0, 6644.0];*
527.5;[0.0, 1198.93];[0.0, 2450.68];[0.0, 6644.0];*
530.8;[0.0, 1198.93];[0.0, 2450.68];[0.0, 6644.0];*
531.0;[0.0, 1198.93];[0.0, 2450.68];[0.0, 6644.0];*
533.0;[0.0, 1198.93];[0.0, 2450.68];[0.0, 6644.0];*
539.41;[0.0, 1198.93];[0.0, 2450.68];[0.0, 6644.0];*
540.0;[0.0, 1198.93];[0.0, 2450.68];[0.0, 6644.0];*
550.0;[0.0, 1198.93];[0.0, 2450.68];[0.0, 6644.0];*
552.0;[0.0, 1198.93];[0.0, 2450.68];[0.0, 6644.0];*
553.4;[0.0, 1198.93];[0.0, 2450.68];[0.0, 6644.0];*
554.4;[0.0, 1198.93];[0.0, 2450.68];[0.0, 6644.0];*
558.5;[0.0, 1198.93];[0.0, 2450.68];[0.0, 6644.0];*
561.0;[0.0, 1198.93];[0.0, 2450.68];[0.0, 6644.0];*
562.0;[0.0, 1198.93];[0.0, 2450.68];[0.0, 6644.0];*
565.75;[0.0, 1198.93];[0.0, 2450.68];[0.0, 6644.0];*
568.0;[0.0, 1198.93];[0.0, 2450.68];[0.0, 6644.0];*
570.0;[0.0, 1198.93];[0.0, 2450.68];[0.0, 6644.0];*
575.0;[0.0, 1198.93];[0.0, 2450.68];[0.0, 6644.0];*
577.0;[0.0, 1198.93];[0.0, 2450.68];[0.0, 6644.0];*
577.5;[0.0, 1198.93];[0.0, 2450.68];[0.0, 6644.0];*
578.51;[0.0, 1198.93];[0.0, 2450.68];[0.0, 6644.0];*
579.0;[0.0, 1198.93];[0.0, 2450.68];[0.0, 6644.0];*
580.0;[0.0, 1198.93];[0.0, 2450.68];[0.0, 6644.0];*
581.7;[0.0, 1198.93];[0.0, 2450.68];[0.0, 6644.0];*
582.0;[0.0, 1198.93];[0.0, 2450.68];[0.0, 6644.0];*
582.1;[0.0, 1198.93];[0.0, 2450.68];[0.0, 6644.0];*
583.88;[0.0, 1198.93];[0.0, 2450.68];[0.0, 6644.0];*
590.0;[0.0, 1198.93];[0.0, 2450.68];[0.0, 6644.0];*
591.0;[0.0, 1198.93];[0.0, 2450.68];[0.0, 6644.0];*
592.0;[0.0, 1198.93];[0.0, 2450.68];[0.0, 6644.0];*
593.0;[0.0, 1198.93];[0.0, 2450.68];[0.0, 6644.0];*
598.5;[0.0, 1198.93];[0.0, 2450.68];[0.0, 6644.0];*
599.15;[0.0, 1198.93];[0.0, 2450.68];[0.0, 6644.0];*
602.0;[0.0, 1198.93];[0.0, 2450.68];[0.0, 6644.0];*
603.75;[0.0, 1198.93];[0.0, 2450.68];[0.0, 6644.0];*
605.0;[0.0, 1198.93];[0.0, 2450.68];[0.0, 6644.0];*
606.0;[0.0, 1198.93];[0.0, 2450.68];[0.0, 6644.0];*
611.0;[0.0, 1198.93];[0.0, 2450.68];[0.0, 6644.0];*
614.0;[0.0, 1198.93];[0.0, 2450.68];[0.0, 6644.0];*
616.0;[0.0, 1198.93];[0.0, 2450.68];[0.0, 6644.0];*
616.46;[0.0, 1198.93];[0.0, 2450.68];[0.0, 6644.0];*
619.0;[0.0, 1198.93];[0.0, 2450.68];[0.0, 6644.0];*
619.97;[0.0, 1198.93];[0.0, 2450.68];[0.0, 6644.0];*
620.0;[0.0, 1198.93];[0.0, 2450.68];[0.0, 6644.0];*
621.0;[0.0, 1198.93];[0.0, 2450.68];[0.0, 6644.0];*
622.0;[0.0, 1198.93];[0.0, 2450.68];[0.0, 6644.0];*
624.0;[0.0, 1198.93];[0.0, 2450.68];[0.0, 6644.0];*
626.0;[0.0, 1198.93];[0.0, 2450.68];[0.0, 6644.0];*
630.0;[0.0, 1198.93];[0.0, 2450.68];[0.0, 6644.0];*
633.0;[0.0, 1198.93];[0.0, 2450.68];[0.0, 6644.0];*
639.17;[0.0, 1198.93];[0.0, 2450.68];[0.0, 6644.0];*
642.9;[0.0, 1198.93];[0.0, 2450.68];[0.0, 6644.0];*
644.0;[0.0, 1198.93];[0.0, 2450.68];[0.0, 6644.0];*
645.0;[0.0, 1198.93];[0.0, 2450.68];[0.0, 6644.0];*
646.0;[0.0, 1198.93];[0.0, 2450.68];[0.0, 6644.0];*
646.88;[0.0, 1198.93];[0.0, 2450.68];[0.0, 6644.0];*
650.0;[0.0, 1198.93];[0.0, 2450.68];[0.0, 6644.0];*
652.0;[0.0, 1198.93];[0.0, 2450.68];[0.0, 6644.0];*
653.09;[0.0, 1198.93];[0.0, 2450.68];[0.0, 6644.0];*
658.97;[0.0, 1198.93];[0.0, 2450.68];[0.0, 6644.0];*
662.4;[0.0, 1198.93];[0.0, 2450.68];[0.0, 6644.0];*
663.0;[0.0, 1198.93];[0.0, 2450.68];[0.0, 6644.0];*
665.0;[0.0, 1198.93];[0.0, 2450.68];[0.0, 6644.0];*
667.25;[0.0, 1198.93];[0.0, 2450.68];[0.0, 6644.0];*
670.0;[0.0, 1198.93];[0.0, 2450.68];[0.0, 6644.0];*
674.0;[0.0, 1198.93];[0.0, 2450.68];[0.0, 6644.0];*
676.5;[0.0, 1198.93];[0.0, 2450.68];[0.0, 6644.0];*
678.0;[0.0, 1198.93];[0.0, 2450.68];[0.0, 6644.0];*
679.0;[0.0, 1198.93];[0.0, 2450.68];[0.0, 6644.0];*
680.0;[0.0, 1198.93];[0.0, 2450.68];[0.0, 6644.0];*
682.0;[0.0, 1198.93];[0.0, 2450.68];[0.0, 6644.0];*
686.0;[0.0, 1198.93];[0.0, 2450.68];[0.0, 6644.0];*
691.0;[0.0, 1198.93];[0.0, 2450.68];[0.0, 6644.0];*
